"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070633","transepithelial transport","18/3925","39/18842",0.461538461538462,2.21561979421852,3.89805133425607,0.000345135208065422,0.00407996589904031,0.00407996589904031,"RHBG/SLC1A3/CLCNKB/EDN1/CLDN18/CFTR/PRKD1/SLC1A1/AQP1/CLDN3/ABCB1/SLC1A2/ABCG2/CLDN19/SLC12A1/EDNRB/GPLD1/SLC5A1",18
"GO:0007631","feeding behavior","32/3925","86/18842",0.372093023255814,1.78623611316842,3.74854873831731,0.000348493146981386,0.00409344553646079,0.00409344553646079,"SLC24A4/LEP/NMU/LEPR/PYY/OPRK1/NPW/NR4A3/NPY2R/TACR1/PCSK1N/GDF15/NPY5R/DRD2/TACR3/HCRTR1/PENK/STRA6/TMEM63B/OPRD1/ADM2/UCN/FOS/MCHR1/CARTPT/GPR83/PNOC/ADORA2A/GAL/GNAI1/EN1/ADRB3",32
"GO:0006568","L-tryptophan metabolic process","10/3925","16/18842",0.625,3.00031847133758,4.1059264917281,0.000349830676383309,0.00409344553646079,0.00409344553646079,"NMNAT2/KMO/IDO2/TDO2/QPRT/IL4I1/HAAO/ACMSD/TPH1/IDO1",10
"GO:0008045","motor neuron axon guidance","10/3925","16/18842",0.625,3.00031847133758,4.1059264917281,0.000349830676383309,0.00409344553646079,0.00409344553646079,"PLXNA3/SEMA3A/ARK2C/SEMA3F/RAC3/LHX1/NRP1/SLIT2/PLXNA4/EPHA4",10
"GO:0060231","mesenchymal to epithelial transition","10/3925","16/18842",0.625,3.00031847133758,4.1059264917281,0.000349830676383309,0.00409344553646079,0.00409344553646079,"CITED1/GATA3/FZD7/STAT1/WT1/GDNF/BASP1/PAX2/SIX2/GREM1",10
"GO:1902969","mitotic DNA replication","10/3925","16/18842",0.625,3.00031847133758,4.1059264917281,0.000349830676383309,0.00409344553646079,0.00409344553646079,"MCM4/BCL6/TK1/MCM2/BRCA2/PCNA/GINS1/CDC45/CDT1/RAD51",10
"GO:1902905","positive regulation of supramolecular fiber organization","52/3925","160/18842",0.325,1.56016560509554,3.65002473026026,0.000360416933003151,0.00420876325212808,0.00420876325212808,"PDXP/ANKRD53/LMOD1/CCR7/ACTN2/CRACD/CCL21/APOA1/PAK1/GSN/TACR1/EDN1/CCL24/PRKD1/RGCC/BAIAP2/MYOC/CAV3/WASF3/TENM1/CARMIL2/CFL1/CTTN/PPM1E/SYNPO2/CCL11/LIMK1/SEMA5A/AURKB/BAIAP2L1/SFRP1/SLAIN1/CDK5R1/NRP1/CX3CL1/FERMT2/CSF3/TAC1/ITGB1BP1/RAPGEF3/SKA1/VIL1/CFL2/SYNPO/BIN1/EVL/FHOD3/PROX1/LPAR1/ARHGEF15/PSRC1/PYCARD",52
"GO:0045216","cell-cell junction organization","59/3925","187/18842",0.315508021390374,1.51459927109234,3.62763349954735,0.000364626465493569,0.00424848000420168,0.00424848000420168,"NPHS1/MPDZ/CLDN5/CLDN7/CRB3/ZNF703/CDH5/PRKCA/TLN2/LSR/CLDN6/CLDN11/RAMP2/CLDN18/CDH20/ACVRL1/CDH11/LIMS2/AJM1/FRMPD2/CDH7/CDH13/CDH8/PRTN3/CD177/PARD6B/ECT2/PKP3/KIRREL1/F2R/HOPX/ILDR1/ANK2/GJA1/TJP3/CLDN3/CDH15/CAMSAP3/INAVA/MICALL2/FERMT2/CDH2/PARD6A/CNTNAP2/CAV1/CDH12/BMP6/AGT/DSC1/GPBAR1/ABCC8/JAM3/ESAM/CLDN19/EPHA4/CLDN9/PECAM1/CDH22/GJB2",59
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","15/3925","30/18842",0.5,2.40025477707006,3.93714369600804,0.000365294007656736,0.00424848000420168,0.00424848000420168,"CCL2/CACNG5/NLGN3/KMO/CACNG8/NRXN1/SHANK3/GRIN2D/STXBP1/RELN/CACNG4/GRIN2B/NLGN1/GRIN2A/ADORA2A",15
"GO:0032890","regulation of organic acid transport","25/3925","62/18842",0.403225806451613,1.93568933634683,3.78539140139515,0.000369895446764611,0.0042933227560965,0.0042933227560965,"LEP/CYP4F2/RGS2/GRM2/RGS4/EDN1/PPARA/KMO/CES1/NPY5R/PLA2R1/ACSL1/ABAT/PER2/CLDN2/ACSL5/STXBP1/ATP1A2/SLC7A5/AVPR1A/PLA2G10/ADORA2A/IRS2/ABCB11/NTSR1",25
"GO:0046660","female sex differentiation","27/3925","69/18842",0.391304347826087,1.8784602603157,3.74982400953317,0.000389996009578581,0.0045175191693036,0.0045175191693036,"INHBA/LEP/AMH/NR5A2/WT1/INHA/ZFPM2/TACR3/BMPR1B/SRD5A2/STRA6/RBP4/MMP19/LSM14B/KIT/LHX1/ROBO2/PDGFRA/EREG/CGA/LHCGR/SLIT2/NPR2/MMP14/SLIT3/HYAL3/ADCYAP1R1",27
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","109/3925","389/18842",0.280205655526992,1.34512992648142,3.52821457083206,0.000397529019618901,0.0045955312569197,0.0045955312569197,"CDKN1C/INHBA/ZNF423/WFIKKN2/GDF10/BMP8B/NOG/AMH/CITED1/CLDN5/SMAD9/XBP1/TMEM100/CIDEA/MIR205/OVOL2/ZNF703/MIR145/CDH5/TGFBR3/BMP5/ARK2C/TGFBR3L/CCN1/PPARA/GDF15/LRG1/FMOD/PCSK6/RGCC/ACVRL1/WFIKKN1/CRIM1/SKIL/SRC/TGFBR2/DLX5/CRIPTO/CHRDL1/BMP8A/GDF5/PPARG/INHA/HPGD/BMP2/FOXH1/SOX11/CCN3/MYOCD/BMPR1B/SPRY2/PRDM16/FBN2/TTK/RBPMS2/SPRY1/JUN/ATOH8/ASPN/RGMA/COL1A2/DLX3/COL3A1/FOS/IL17RD/FOXD1/DACT2/KIAA0319/GATA4/FOLR1/BMPER/RUNX2/SAP30/NREP/TBX20/CHRD/FERMT2/SOSTDC1/ERFE/SULF1/VWC2/LTBP4/FSTL1/ZEB2/ID1/LRP1/CAV1/MIR27B/DKK1/MSTN/IGSF1/PARP1/SPRED3/BMP6/WNT1/BMP3/NODAL/ADAMTSL2/SLC2A10/FSTL4/ACVR1C/SCX/SCUBE3/GREM1/GIPC1/CRB2/GREM2/LEFTY2/SHH",109
"GO:0050982","detection of mechanical stimulus","21/3925","49/18842",0.428571428571429,2.05736123748863,3.80149504602007,0.000403547099295266,0.00465575280689949,0.00465575280689949,"ANO3/HPN/KCNA1/TRPA1/CAV3/HTR2A/PTPRQ/SCN9A/COL11A1/KIT/SCN11A/TMC2/TMC1/CDH2/PIEZO2/CXCL12/PKD1L2/LHFPL5/TTN/PECAM1/PKD2",21
"GO:0150115","cell-substrate junction organization","36/3925","101/18842",0.356435643564356,1.71107271236678,3.67544035820166,0.000406967582417774,0.00468582474395824,0.00468582474395824,"ARHGAP6/ACTN2/PAK4/GPM6B/RAB40C/ACVRL1/PIK3R1/SRC/CDH11/MYOC/FAM107A/DST/CORO2B/RHOU/CFL1/CTTN/TSPAN11/TEK/SFRP1/SORBS1/CAMSAP3/NRP1/FERMT2/ITGB1BP1/THSD1/LAMTOR2/DMTN/PHLDB2/LAMA3/DLC1/FN1/RHOD/APOD/COL17A1/MMP14/GREM1",36
"GO:0030048","actin filament-based movement","46/3925","138/18842",0.333333333333333,1.60016985138004,3.62975683960805,0.000409727901482208,0.00469185743669432,0.00469185743669432,"KCNH2/CACNA1D/MYO7B/GSN/CASQ2/ACTA2/SCN7A/ADRB2/CAV3/SCN9A/SCN3A/KCNJ3/ANK2/GJA1/MYLK2/CACNA2D1/KCNA5/MYH2/SCN11A/SCN5A/MYH3/SCN4B/GATA4/CTNNA3/ATP1A2/KCNE1/SCN4A/SCN3B/MYO1G/KCNE4/ZEB2/VIL1/QKI/CAV1/SCN2A/BIN1/TNNI3/MYO1H/EPDR1/SCN2B/NOS1/KCNJ8/PLN/KCNJ2/TTN/CACNA1G",46
"GO:0045834","positive regulation of lipid metabolic process","46/3925","138/18842",0.333333333333333,1.60016985138004,3.62975683960805,0.000409727901482208,0.00469185743669432,0.00469185743669432,"XBP1/NR5A2/SREBF1/ABHD6/APOA1/PLCH2/EDN1/PCK1/MLXIPL/PPARA/CYP7A1/GDF15/ABCD2/CES1/PPARG/HTR2A/KAT2B/ADIPOQ/DISP3/EDN2/FGF1/SORBS1/SCT/ZBTB20/EEF1A2/ADM/IFNG/RAB38/CGA/QKI/PNPLA2/MFSD2A/AADAC/PTGS2/DGAT2/GPIHBP1/AVPR1A/BMP6/HSD17B13/AGT/ANGPTL3/IRS2/GNAI1/GPLD1/PLA2G3/ADRB3",46
"GO:0008544","epidermis development","84/3925","287/18842",0.292682926829268,1.4050271865776,3.54671020681025,0.000409936475709092,0.00469185743669432,0.00469185743669432,"EVPL/INHBA/SPRR2E/KLF4/APCDD1/UGCG/ZFP36/CSTA/TMEM79/KLK5/OVOL2/KRT15/KRT86/ALX4/LSR/CASP14/SPRR2F/IL20/BNC1/AKR1C3/TP63/KRT81/KRT31/OVOL1/FABP5/KRT16/ALOXE3/RBP2/LAMB3/SVEP1/SPINK5/CDSN/PKP3/TXNIP/NTF4/LIPN/SLC44A4/MAFF/FA2H/EDAR/KRT17/KRT74/DLX3/HOXB13/FOXI3/CALML5/ANXA1/IL18/KRTDAP/IVL/EREG/EMP1/SCEL/S100A7/TPRN/KRT75/KRT5/PPL/ABCA12/HOXA7/KRT14/LAMA3/ZBED2/DCT/CYP27B1/DSC1/COL17A1/CERS3/AGPAT2/MACROH2A1/PLA2G10/KLK7/CRABP2/CYSRT1/PI3/GBA1/GAL/FLG/ESRP1/MANSC4/KRT79/FGF7/HRNR/ALOX15B",84
"GO:0006638","neutral lipid metabolic process","43/3925","127/18842",0.338582677165354,1.62536937659863,3.62722600058107,0.000428141636785605,0.0048808146593559,0.0048808146593559,"GPAT3/SREBF1/ABHD6/PAK4/APOB/PCK1/APOBR/CAV3/FABP9/PNLIPRP2/PLIN1/GK/FABP5/GPAM/THRSP/ACSL1/CPS1/CIDEC/PNLIPRP3/MGLL/FAAH/MBOAT7/LIPC/DGKB/PNPLA2/CAV1/FABP4/MFSD2A/PLA2G4A/CETP/AADAC/DGAT2/GPIHBP1/AGMO/AGPAT2/PLAAT3/LPL/ABHD12/C3/MOGAT1/GPLD1/LIPE/FABP6",43
"GO:0006639","acylglycerol metabolic process","43/3925","127/18842",0.338582677165354,1.62536937659863,3.62722600058107,0.000428141636785605,0.0048808146593559,0.0048808146593559,"GPAT3/SREBF1/ABHD6/PAK4/APOB/PCK1/APOBR/CAV3/FABP9/PNLIPRP2/PLIN1/GK/FABP5/GPAM/THRSP/ACSL1/CPS1/CIDEC/PNLIPRP3/MGLL/FAAH/MBOAT7/LIPC/DGKB/PNPLA2/CAV1/FABP4/MFSD2A/PLA2G4A/CETP/AADAC/DGAT2/GPIHBP1/AGMO/AGPAT2/PLAAT3/LPL/ABHD12/C3/MOGAT1/GPLD1/LIPE/FABP6",43
"GO:1902903","regulation of supramolecular fiber organization","102/3925","361/18842",0.282548476454294,1.35637666072657,3.50696298496475,0.000436335669932357,0.00496439614980352,0.00496439614980352,"TMEFF2/PDXP/ARHGAP6/ANKRD53/KANK1/FKBP4/RHPN1/LMOD1/PTGER4/CCR7/ACTN2/CRACD/CKAP2/CCL21/APOA1/CDH5/CRYAB/PAK1/GSN/CIB1/TACR1/RGS4/EDN1/GAS2L2/CCL24/PRKD1/SPTA1/RGCC/CTNNA2/PIK3R1/CHRNA7/ADD3/BAIAP2/KANK2/MYOC/CAV3/TMOD1/WASF3/TENM1/CARMIL2/CFL1/PFDN6/CTTN/CORO1A/PPM1E/SYNPO2/CCL11/LIMK1/SNCA/CAPZA3/SEMA5A/PREX1/AURKB/BAIAP2L1/SFRP1/SLAIN1/SHANK3/PRKN/SPTBN1/KANK3/CDK5R1/CAMSAP3/PFDN2/CYRIA/NRP1/SPTB/S1PR1/CX3CL1/FERMT2/CSF3/SPEF1/TAC1/ITGB1BP1/RAPGEF3/CYFIP2/SKA1/EPS8/DMTN/PLEKHH2/CXCL12/VIL1/CFL2/PHLDB2/SYNPO/BIN1/EVL/DAAM2/FHOD3/DLC1/PROX1/SLIT2/CORO1B/ARPC5L/PAK3/LPAR1/ARHGEF15/ESAM/PSRC1/KIF21A/TPX2/PYCARD/ARF1",102
"GO:0009952","anterior/posterior pattern specification","37/3925","105/18842",0.352380952380952,1.69160812860176,3.64532094207299,0.000440046462106256,0.00498624089543583,0.00498624089543583,"HOXD3/NOG/TDRKH/MESP2/HES2/WLS/HOXB6/CDX1/HOXA9/PCSK5/TDRD6/HOXB5/CRIPTO/WT1/HOXD9/BMP2/HES4/HOXA4/TIFAB/HEY2/LHX1/BASP1/GATA4/BHLHE41/HOXA6/HOXA7/HOXA5/HOXB3/LFNG/SIX2/HOXA3/HES6/HOXD4/HOXB9/CRB2/LEFTY2/SHH",37
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","101/3925","357/18842",0.282913165266106,1.35812735285197,3.50423266520929,0.000441777561262259,0.00498624089543583,0.00498624089543583,"CDKN1C/INHBA/ZNF423/WFIKKN2/GDF10/BMP8B/NOG/CITED1/CLDN5/SMAD9/XBP1/TMEM100/CIDEA/OVOL2/ZNF703/MIR145/CDH5/TGFBR3/BMP5/ARK2C/TGFBR3L/CCN1/PPARA/GDF15/LRG1/FMOD/PCSK6/RGCC/ACVRL1/WFIKKN1/CRIM1/SKIL/SRC/TGFBR2/DLX5/CRIPTO/CHRDL1/BMP8A/GDF5/PPARG/INHA/HPGD/BMP2/FOXH1/SOX11/CCN3/MYOCD/BMPR1B/SPRY2/PRDM16/FBN2/RBPMS2/SPRY1/JUN/ASPN/RGMA/COL1A2/DLX3/COL3A1/FOS/IL17RD/FOXD1/DACT2/GATA4/FOLR1/BMPER/RUNX2/SAP30/NREP/TBX20/CHRD/FERMT2/SOSTDC1/ERFE/SULF1/VWC2/LTBP4/FSTL1/ZEB2/ID1/CAV1/MIR27B/MSTN/IGSF1/PARP1/SPRED3/BMP6/WNT1/NODAL/ADAMTSL2/SLC2A10/FSTL4/ACVR1C/SCX/SCUBE3/GREM1/GIPC1/CRB2/GREM2/LEFTY2/SHH",101
"GO:0001667","ameboidal-type cell migration","62/3925","200/18842",0.31,1.48815796178344,3.56008349345614,0.000444118855978412,0.00498624089543583,0.00498624089543583,"MIR221/KANK1/SEMA7A/AMOTL2/MIR145/SEMA3A/ENPP2/PAK1/TACR1/EDN1/DDR2/LRG1/SEMA3F/ACTA2/SRC/KANK2/CLN3/EPB41L4B/PTPRR/SEMA3D/FAT2/MMP9/KRT16/GDNF/CCN3/TNS1/FBN2/SASH1/GFAP/HAS1/SEMA5A/KIT/GJA1/CYGB/ADIPOR1/HBEGF/FOLR1/NRP1/ANLN/TAC1/ITGB1BP1/IFNG/RAB25/FGF2/DMTN/ZEB2/VIL1/MSTN/EVL/DAAM2/FN1/NODAL/TIMP1/AKAP12/ACVR1C/AMOTL1/GPC3/SEMA6D/SEMA3G/CRB2/FGF7/SHH",62
"GO:0001956","positive regulation of neurotransmitter secretion","11/3925","19/18842",0.578947368421053,2.77924237344955,3.98014187200924,0.000446595363331805,0.00498624089543583,0.00498624089543583,"KMO/MICU3/SLC4A8/SYT1/BAIAP3/GPER1/STX1A/STXBP1/GPR158/NLGN1/ADORA2A",11
"GO:0045653","negative regulation of megakaryocyte differentiation","11/3925","19/18842",0.578947368421053,2.77924237344955,3.98014187200924,0.000446595363331805,0.00498624089543583,0.00498624089543583,"CIB1/PF4/H4C12/H4C4/MYB/H4C11/H4C8/H4C9/H4C14/H4C16/H4C5",11
"GO:0051895","negative regulation of focal adhesion assembly","11/3925","19/18842",0.578947368421053,2.77924237344955,3.98014187200924,0.000446595363331805,0.00498624089543583,0.00498624089543583,"ARHGAP6/RAB40C/ACVRL1/SRC/FAM107A/ITGB1BP1/DMTN/PHLDB2/DLC1/APOD/MMP14",11
"GO:0060080","inhibitory postsynaptic potential","11/3925","19/18842",0.578947368421053,2.77924237344955,3.98014187200924,0.000446595363331805,0.00498624089543583,0.00498624089543583,"RIMS2/NPAS4/CHRNA2/NLGN3/SYT1/ABAT/DRD4/INSYN2A/PNOC/CHRNA4/NTSR1",11
"GO:0071379","cellular response to prostaglandin stimulus","11/3925","19/18842",0.578947368421053,2.77924237344955,3.98014187200924,0.000446595363331805,0.00498624089543583,0.00498624089543583,"GNG2/PTGER4/CCR7/CCL21/AKR1C3/CCL19/AKR1C2/SFRP1/PTGFR/PTGDR2/TNFSF4",11
"GO:0098885","modification of postsynaptic actin cytoskeleton","11/3925","19/18842",0.578947368421053,2.77924237344955,3.98014187200924,0.000446595363331805,0.00498624089543583,0.00498624089543583,"DIXDC1/CTNNA2/BAIAP2/WASF3/ITSN1/CFL1/CTTN/ITPKA/SPTB/CTTNBP2/PRMT8",11
"GO:0010038","response to metal ion","89/3925","308/18842",0.288961038961039,1.38716022830673,3.51408754471708,0.000446916849408527,0.00498624089543583,0.00498624089543583,"MT3/RYR3/TERT/TFR2/CYP1A1/SLC13A2/CACNA1H/HMGCS2/TESMIN/MT1M/LCAT/EDN1/CASQ2/KCNA1/KCNJ10/CAPN3/AKR1C3/P2RX5/SLC13A5/CCND1/MICU3/SERPINF1/CCNB1/MUC2/KCNH1/ACO1/DRD2/SYT1/TF/ECT2/CPS1/ABAT/PENK/TRPM2/TXNIP/KCNB1/AQP1/FGA/DUSP1/SNCA/CDK1/ENDOG/ITPKA/KIT/NRXN1/PCNA/KCNMB2/CPA1/MT1A/KCNK3/PRKN/KCNMB1/TRPC1/SCN5A/SLC30A8/RASA4/PRNP/SLC11A1/NPTX1/PPP1CA/CPNE7/ADCY8/CRHBP/CPNE4/TFF1/CAV1/ABCC6/HAAO/CAT/PARP1/HCN1/OTC/BMP6/CRIP1/ATP13A2/CNGA3/NLGN1/ABCC8/ATP7B/KCNIP2/DPEP1/KCNC2/MT1X/PLN/DLG2/TTN/MT1H/SLC25A39/PKD2",89
"GO:0046928","regulation of neurotransmitter secretion","30/3925","80/18842",0.375,1.80019108280255,3.67900345351447,0.000451219839248013,0.00502451182698416,0.00502451182698416,"RIMS2/PNKD/RIMS4/KMO/MCTP1/MICU3/SLC4A8/SYT1/WNT7A/BAIAP3/SV2C/GPER1/SYT5/STX1A/CHRNB4/SV2B/PRKN/STXBP1/RAB3A/GPR158/CAMK2A/RIMS3/SNCAIP/MCTP2/CDK5/NLGN1/SYN1/ADORA2A/SYT13/CSPG5",30
"GO:0045786","negative regulation of cell cycle","107/3925","382/18842",0.280104712041885,1.34464534631674,3.49075454575546,0.000453229923908973,0.00503715187633968,0.00503715187633968,"CDKN1C/INHBA/SPC25/CCL2/NUPR2/KLF4/INTS7/ZFP36L2/NHERF1/H2AX/CDC6/GATA3/FBXO43/MAP3K20/MYO16/STK33/BCL6/DTL/PLK1/RGCC/ZWILCH/E2F8/ESPL1/KANK2/ZC3H12D/CCND1/CDKN2A/KIF25/FAM107A/DONSON/SOX2/GEN1/NDC80/CDC7/CDK2AP2/BARD1/CCNB1/ORC1/BIRC5/INHA/E2F7/HPGD/CENPF/TEX14/BMP2/DBF4/BRSK1/KAT2B/MAD2L1/GPER1/SKA3/NEK2/BRINP2/TTK/BUB1/FBXO6/DUSP1/FANCD2/TICRR/CDK1/BRCA2/BRINP1/AURKB/GPR132/NUF2/CCNF/EME1/BLM/PKMYT1/CAMSAP3/BRIP1/CDCA8/MUC1/EME2/WDR76/CHEK1/KNL1/CDC20/HORMAD1/SKA1/BUB1B/TIMELESS/HASPIN/DNA2/CDC14B/RBM46/USP44/BRINP3/RFC4/CDKN2D/HOXD10/DCUN1D3/E2F1/CLSPN/MACROH2A1/FHL1/CEBPA/CDC45/FOXN3/CDT1/RAD51/SPC24/TRIP13/ZWINT/NR4A1/ALOX15B/PKD2",107
"GO:0051781","positive regulation of cell division","35/3925","98/18842",0.357142857142857,1.71446769790719,3.63743766074212,0.000466016307579884,0.00516927915749016,0.00516927915749016,"RAB11FIP3/CDC6/PTN/FGF9/PPBP/CDC25B/TAL1/VEGFD/IGF2/CXCR5/BIRC5/DRD2/MDK/PDGFD/ECT2/CIT/RACGAP1/AURKB/KIF14/CDC14A/FGF1/CDCA8/FGF5/EREG/PROK1/ITGB1BP1/FGF2/MRGPRX2/CDC14B/KIF23/CAT/HDGF/GIPC1/FGF7/SHH",35
"GO:0051310","metaphase chromosome alignment","38/3925","109/18842",0.348623853211009,1.6735721381406,3.61763508902857,0.000472514200862249,0.00522588609977118,0.00522588609977118,"SPC25/ANKRD53/KIFC1/KIF22/ZWILCH/KNSTRN/NDC80/CCNB1/BIRC5/CENPF/TEX14/DSN1/KAT2B/ECT2/SKA3/NEK2/TTK/CDK1/RACGAP1/KIF2C/SPAG5/AURKB/CENPE/KIF14/NUF2/SACK1D/CENPA/CDCA8/KNL1/SKA1/KIF18A/RRS1/SGO1/CDT1/PSRC1/SPC24/GEM/ZWINT",38
"GO:0001504","neurotransmitter uptake","19/3925","43/18842",0.441860465116279,2.1211553843875,3.77540651820014,0.000473339867081673,0.00522588609977118,0.00522588609977118,"SLC1A3/SLC29A4/GPM6B/DRD2/GDNF/SLC6A11/DRD4/SYNGR3/SLC6A4/SNCA/PER2/PRKN/SLC1A7/ATP1A2/SLC6A2/SLC22A3/SLC1A2/NOS1/SLC6A9",19
"GO:0007416","synapse assembly","78/3925","264/18842",0.295454545454545,1.41833236826867,3.51119552098739,0.000473842720875553,0.00522588609977118,0.00522588609977118,"ADGRL3/VLDLR/PLXNA3/POU4F1/ZDHHC2/GABRG2/NPAS4/PRKCA/HTR4/LRRC15/CRTAC1/IL1RAPL2/GABRG1/EPHB1/THBS2/NLGN3/CBLN4/EGFLAM/RAC3/RTN4R/SYNDIG1/LRRTM1/DRD2/LRP4/WNT7A/LRRTM4/SLC12A5/NTRK3/NTNG2/SLITRK3/CBLN1/SNCA/LRFN4/GABRG3/NRXN1/GPC4/ZDHHC12/CUX2/SHANK3/NECTIN3/GABRE/PCDH17/AMIGO2/ROBO2/LRFN1/GAP43/LRRTM2/LRFN5/LRRC4B/RELN/CDH2/NPTX1/GPM6A/CYFIP2/CCDC141/CSMD2/SLITRK6/GABRA2/AKAP5/CNTN5/CASKIN1/GABRA4/NRCAM/C1QL2/RTN4RL2/RAB17/DKK1/MARK1/PLXNA4/ARMCX5-GPRASP2/CDK5/ADGRL2/NLGN1/ARHGEF15/MYCBP2/GABRA3/SLITRK2/BDNF",78
"GO:0022600","digestive system process","33/3925","91/18842",0.362637362637363,1.74084412402884,3.63384484622936,0.000488232352347916,0.00536403368791403,0.00536403368791403,"LEP/NMU/NOD2/UGCG/OPRK1/CRACD/HTR4/EZR/MUC2/HSPB1/MDK/TFF3/AQP1/MUC13/RBP4/TIFAB/CD36/CLDN2/PTGER3/CYP8B1/INAVA/SCT/AKR1C1/TFF1/VIL1/TLR4/MUC4/VSIG1/NPR2/MUC6/TFF2/CEL/SLC5A1",33
"GO:1901992","positive regulation of mitotic cell cycle phase transition","33/3925","91/18842",0.362637362637363,1.74084412402884,3.63384484622936,0.000488232352347916,0.00536403368791403,0.00536403368791403,"CDC25C/MIR221/CCND2/CCNE2/TERT/CYP1A1/CDC6/UBE2C/DTL/EGFR/DDR2/PLK1/RGCC/CDC25B/ESPL1/CCNE1/CCND1/CDC7/CCNB1/STIL/BIRC5/CDC25A/DLGAP5/SKA3/MBLAC1/CDK1/PTENP1-AS/KCNA5/CDC20/SKA1/ADAMTS1/RRM2/ANAPC11",33
"GO:0021543","pallium development","42/3925","124/18842",0.338709677419355,1.62597904253133,3.58733533287111,0.000491692406988978,0.00539175845149628,0.00539175845149628,"SMC4/EZH1/PLXNA3/KIF26A/EZH2/KCNA1/EPHA5/DIXDC1/NTRK2/TACC3/MDK/CFL1/SRD5A2/P2RY12/LHX6/NCAPG2/COL3A1/KIF14/ZIC1/FOS/PAX6/CDK5R1/MGARP/SCT/MBOAT7/RELN/NEFL/TUBB2B/CNTNAP2/TACC1/EOMES/SLC2A1/MFSD2A/WDR62/PROX1/SLIT2/FAT4/ARHGAP11B/FEZ1/KCNA2/FOXP2/LRP8",42
"GO:1901379","regulation of potassium ion transmembrane transport","25/3925","63/18842",0.396825396825397,1.90496410878576,3.69059559871415,0.000493170265798492,0.00539768292814053,0.00539768292814053,"KCNH2/CACNA1D/OPRK1/KCNS3/RGS4/CAV3/DPP6/GNB2/WNK4/ATP1B2/KCNIP1/ANK2/ANO6/KCNE1/KCNAB1/AKAP6/CAV1/BIN1/KCNG3/KCNS1/FHL1/KCNIP2/KCNC2/KCNJ2/KCNG1",25
"GO:0045637","regulation of myeloid cell differentiation","59/3925","189/18842",0.312169312169312,1.49857176557813,3.53358300865856,0.00049436700338027,0.00540051392497195,0.00540051392497195,"INHBA/MIR221/FADD/ZFP36/POU4F1/MIR145/PRKCA/TESC/MEIS2/CIB1/EEIG1/ZBTB16/HOXA9/PF4/H4C12/STAT1/TAL1/H4C4/INHA/MYB/H4C11/ADIPOQ/LEO1/THPO/PRDM16/KISS1R/MPL/IL12B/LEF1/IL34/STAC2/STAT5B/P4HTM/ZFPM1/TMEM178A/MTURN/CSF3/ERFE/IFNG/CARTPT/H4C8/QKI/H4C9/NEDD9/TLR4/HOXA7/HOXA5/IRF7/RAB7B/KISS1/ISG15/FAXDC2/H4C14/HMGB2/H4C16/H4C5/PRXL2A/TM4SF19/PLA2G3",59
"GO:0044786","cell cycle DNA replication","18/3925","40/18842",0.45,2.16022929936306,3.76793029977508,0.000506231184113786,0.005509211582123,0.005509211582123,"MCM4/BCL6/E2F8/DONSON/CDC7/E2F7/DBF4/TK1/MCM2/BRCA2/PCNA/BLM/FEN1/GINS1/DNA2/CDC45/CDT1/RAD51",18
"GO:0099622","cardiac muscle cell membrane repolarization","18/3925","40/18842",0.45,2.16022929936306,3.76793029977508,0.000506231184113786,0.005509211582123,0.005509211582123,"KCNH2/CACNA1D/CASQ2/CAV3/KCNJ3/ANK2/CACNA2D1/KCNA5/SCN5A/SCN4B/KCNE1/KCNE4/SCN2B/NOS1/KCNIP2/KCNH6/KCNJ8/KCNJ2",18
"GO:0032535","regulation of cellular component size","86/3925","297/18842",0.28956228956229,1.39004653756246,3.47545999082088,0.00051356170554594,0.00556724935870522,0.00556724935870522,"MT3/PDXP/PLXNA3/KANK1/SEMA7A/LMOD1/CCR7/ACTN2/NHERF1/CRACD/CCL21/SEMA3A/PAK1/GSN/EDN1/SPP1/SCTR/CCL24/PRKD1/SPTA1/ADD3/BAIAP2/KANK2/CAV3/EZR/CLN3/TMOD1/RTN4R/VAV3/CDHR2/TENM1/WNT7B/AQP4/CARMIL2/CFL1/CTTN/KCNK6/CLNS1A/AQP1/CCL11/LIMK1/TRIM46/VIM/MYO3B/CAPZA3/RGMA/MAG/SEMA5A/PREX1/BAIAP2L1/UCN/ANO6/SHANK3/SPTBN1/KANK3/KIAA0319/CYRIA/NRP1/SPTB/SCT/CSF3/CDH2/CYFIP2/EPS8/DMTN/PLEKHH2/CXCL12/VIL1/CFL2/NRCAM/BIN1/EVL/DAAM2/SLIT2/PLXNA4/ARPC5L/ATP13A2/PAK3/ESAM/SLC12A1/SEMA6D/SEMA3G/VAV2/GPRC5B/PYCARD/BDNF",86
"GO:0021587","cerebellum morphogenesis","12/3925","22/18842",0.545454545454545,2.61845975680371,3.89613948347577,0.000514465287273089,0.00556724935870522,0.00556724935870522,"KNDC1/ZNF365/CBLN1/NRXN1/KIF14/LHX1/FAIM2/TRNP1/CEND1/PROX1/WNT1/FOXP2",12
